40425
8726
18802
27811
6728
6384
31835
27815
19872
40321
25755
42424
33562
4717
33562
31747
11627
17771
33538
13209
26728
529
5693
13216
33555
27853
33559
14545
11356
38455
27790
27810
575
10161
27873
27807
17396
15557
17200
7883
34171
567
41583
19863
34751
13822
40112
27796
16957
33032
26053
26045
33469
18234
15981
28003
21651
16741
16516
8592
31143
18823
14492
31835
31835
16458
6384
27786
11467
9817
4222
18903
22931
17745
35785
2164
2063
34179
5045
7235
9467
7746
10324
27333
9521
6787
22805
2444
26641
26273
26273
5266
8713
31597
19802
31683
487
13338
26045
26052
26061
18337
42655
20263
1058
27459
40162
19767
26834
41881
11981
3492
9452
3653
7610
34604
34608
9597
18353
22821
13686
18719
34201
33171
33150
24376
30257
7438
17018
17018
24655
18639
18881
31784
18371
11019
8792
19528
11271
3239
26735
39278
12062
32139
30799
4842
31320
2526
2527
2531
33376
32038
39142
7745
27149
2968
40162
5731
15701
42110
10523
25127
16695
17128
28590
43283
22469
41258
24112
10092
248
27
34206
14504
29529
29585
4906
11359
19548
16546
22992
26818
2558
19405
12502
39465
17218
17217
7657
343
19837
19547
19544
32425
22828
2096
13920
41900
2590
18378
35931
37755
37745
19757
42076
42076
4882
34098
34093
821
18268
29012
21049
2794
2794
39483
37987
18385
2285
13796
1166
1161
1687
1693
1209
1708
13427
2479
41295
16854
27184
39161
11196
26041
34127
21601
2561
4651
4651
8152
11459
18966
12743
2311
5624
5629
25772
25772
23641
11409
39716
17064
16722
1521
22840
22907
16610
18268
6365
41533
16742
39599
31484
31484
34613
1168
24125
38993
17008
10880
29075
5806
28255
31377
2154
1301
21829
26220
4644
4644
4644
13696
18455
743
12388
8539
8536
29091
18268
8536
23426
17060
25231
8565
25315
9716
25741
28289
519
21843
16499
16499
3008
3893
9066
26938
12852
14347
17080
19163
40902
3910
3894
3894
19877
9608
19904
18010
9244
24649
5397
21217
21217
11790
11503
11791
27045
11409
20134
20134
38467
38477
11708
21784
7661
22846
4646
27538
7245
34167
2220
34291
6593
16723
15701
26357
21260
21262
33198
21086
19707
20742
41032
31332
2883
2887
5110
2883
23504
32363
13840
27701
4232
3444
14508
40969
39162
39162
28480
42118
17243
29404
17799
24544
19389
17966
8289
42433
316
15397
20827
27948
41726
25848
29122
9067
12691
17052
40654
14515
11843
34082
25255
7661
4229
27482
31301
11229
35824
38422
38477
5483
43442
19897
16444
36035
11793
39212
14521
18521
18521
28000
18200
6937
18459
18805
9370
10059
18412
6815
27476
28047
5670
41523
37202
16263
20531
18941
40891
18268
27754
4633
4633
5685
7137
21101
27153
22328
34232
37572
19135
23765
32026
15409
32035
10369
31785
31785
13176
13176
40169
16743
25158
7925
20714
15002
19208
11029
17433
16696
18832
26467
41115
18239
22504
42428
